time_ms,adc,status,overruns,buttons
0,358,0,0,0
2,355
4,355
6,354
8,355
10,358
12,361
14,362
16,365
18,367
20,368
22,366
24,365
26,364
28,364
30,364
32,366
34,367
36,370
38,371
40,371
42,370
44,368
46,366
48,365
50,364
52,366
54,365
56,366
58,365
60,363
62,359
64,354
66,349
68,345
70,343
72,342
74,342
76,342
78,342
80,341
82,341
84,338
86,339
88,339
90,342
92,342
94,344
96,345
98,345
100,345
102,343
104,341
106,337
108,337
110,340
112,342
114,342
116,342
118,342
120,343
122,342
124,341
126,344
128,346
130,348
132,352
134,353
136,355
138,355
140,355
142,352
144,351
146,349
148,350
150,350
152,348
154,345
156,342
158,343
160,341
162,340
164,339
166,342
168,347
170,356
172,367
174,383
176,403
178,428
180,461
182,503
184,551
186,604
188,642
190,644
192,643
194,644
196,645
198,644
200,645
202,645
204,644
206,640
208,589
210,499
212,397
214,304
216,236
218,196
220,182
222,190
224,210
226,239
228,266
230,292
232,311
234,323
236,332
238,330
240,330
242,328
244,326
246,324
248,323
250,323
252,322
254,322
256,320
258,319
260,318
262,314
264,313
266,311
268,312
270,313
272,316
274,320
276,324
278,326
280,325
282,324
284,326
286,325
288,328
290,331
292,334
294,336
296,337
298,337
300,336
302,334
304,333
306,332
308,332
310,336
312,339
314,342
316,343
318,342
320,341
322,337
324,337
326,340
328,344
330,346
332,349
334,352
336,353
338,351
340,350
342,350
344,349
346,350
348,352
350,355
352,359
354,361
356,362
358,363
360,361
362,360
364,358
366,361
368,365
370,369
372,372
374,375
376,377
378,375
380,371
382,368
384,366
386,366
388,368
390,372
392,376
394,381
396,385
398,389
400,390
402,390
404,388
406,387
408,386
410,386
412,387
414,387
416,387
418,387
420,386
422,383
424,384
426,386
428,386
430,390
432,392
434,391
436,389
438,387
440,384
442,382
444,381
446,379
448,379
450,381
452,382
454,384
456,384
458,383
460,379
462,373
464,371
466,367
468,366
470,365
472,361
474,355
476,349
478,344
480,342
482,336
484,332
486,332
488,333
490,335
492,338
